Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/10/2018;2,972731;-0,19%;R$ 0,00;R$ 0,00;R$ 3,196,136,663,48;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/10/2018;2,9785246;-0,18%;R$ 0,00;R$ 214,636,38;R$ 3,202,365,607,44;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/10/2018;2,9839062;-0,36%;R$ 0,00;R$ 0,00;R$ 3,208,366,640,14;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/10/2018;2,9945801;-0,43%;R$ 0,00;R$ 0,00;R$ 3,219,843,519,70;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/10/2018;3,0075963;0,49%;R$ 0,00;R$ 0,00;R$ 3,233,838,865,01;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/10/2018;2,9929278;-0,10%;R$ 0,00;R$ 0,00;R$ 3,218,066,853,47;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/10/2018;2,9960501;-0,31%;R$ 0,00;R$ 268,833,52;R$ 3,221,424,074,67;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/10/2018;3,0054467;0,17%;R$ 0,00;R$ 767,767,88;R$ 3,231,797,190,10;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/10/2018;3,0002307;0,66%;R$ 0,00;R$ 0,00;R$ 3,226,954,812,33;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/10/2018;2,980578;0,40%;R$ 0,00;R$ 0,00;R$ 3,205,817,013,13;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/10/2018;2,96871;-0,36%;R$ 0,00;R$ 900,675,46;R$ 3,193,052,086,72;724
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/10/2018;2,979496;0,03%;R$ 0,00;R$ 250,000,00;R$ 3,205,557,205,16;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/09/2018;2,9786549;-0,02%;R$ 0,00;R$ 0,00;R$ 3,204,902,194,95;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/09/2018;2,979334;-0,29%;R$ 0,00;R$ 0,00;R$ 3,205,632,874,24;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/09/2018;2,9879165;-0,51%;R$ 0,00;R$ 0,00;R$ 3,214,867,200,40;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/09/2018;3,0031874;0,30%;R$ 0,00;R$ 0,00;R$ 3,231,298,075,44;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/09/2018;2,9940863;0,60%;R$ 0,00;R$ 16,584,752,08;R$ 3,221,505,652,03;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/09/2018;2,9761736;-0,24%;R$ 918,428,69;R$ 0,00;R$ 3,218,717,885,91;726
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/09/2018;2,9834666;-0,23%;R$ 0,00;R$ 0,00;R$ 3,225,684,554,70;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/09/2018;2,9904536;0,08%;R$ 0,00;R$ 925,602,81;R$ 3,233,238,841,14;725
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/09/2018;2,9881021;0,02%;R$ 0,00;R$ 0,00;R$ 3,231,621,339,22;726
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/09/2018;2,9876046;-0,14%;R$ 0,00;R$ 3,570,000,00;R$ 3,231,083,257,56;726
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/09/2018;2,9917326;0,28%;R$ 0,00;R$ 1,494,589,84;R$ 3,239,122,580,94;726
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/09/2018;2,9833702;0,26%;R$ 0,00;R$ 0,00;R$ 3,231,559,113,58;727
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/09/2018;2,9757565;-0,62%;R$ 0,00;R$ 0,00;R$ 3,223,312,054,18;727
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/09/2018;2,994285;0,74%;R$ 0,00;R$ 0,00;R$ 3,243,381,986,61;727
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/09/2018;2,9721543;0,29%;R$ 0,00;R$ 5,673,454,42;R$ 3,219,410,217,90;727
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/09/2018;2,9636521;-0,36%;R$ 0,00;R$ 0,00;R$ 3,215,857,939,47;728
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/09/2018;2,9743405;-0,07%;R$ 0,00;R$ 0,00;R$ 3,227,455,838,47;728
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/09/2018;2,9762907;0,62%;R$ 0,00;R$ 989,591,79;R$ 3,229,572,026,48;728
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/09/2018;2,9579641;0,30%;R$ 0,00;R$ 1,541,263,27;R$ 3,210,669,322,50;729
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;31/08/2018;2,9490901;-0,59%;R$ 0,00;R$ 100,578,89;R$ 3,202,573,855,29;730
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/08/2018;2,9664491;0,57%;R$ 0,00;R$ 0,00;R$ 3,221,526,104,62;730
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/08/2018;2,9497694;0,23%;R$ 0,00;R$ 0,00;R$ 3,203,412,101,54;730
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/08/2018;2,9429054;0,31%;R$ 0,00;R$ 0,00;R$ 3,195,957,952,49;730
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/08/2018;2,9336938;-0,10%;R$ 0,00;R$ 390,740,04;R$ 3,185,954,216,14;730
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/08/2018;2,9366051;-0,04%;R$ 0,00;R$ 0,00;R$ 3,189,507,062,36;731
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/08/2018;2,9377478;0,39%;R$ 0,00;R$ 0,00;R$ 3,190,748,120,74;731
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/08/2018;2,926379;-0,20%;R$ 0,00;R$ 0,00;R$ 3,178,400,286,14;731
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/08/2018;2,9321367;0,50%;R$ 0,00;R$ 110,943,93;R$ 3,184,653,791,28;731
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/08/2018;2,9176036;0,03%;R$ 0,00;R$ 1,943,928,36;R$ 3,168,979,516,47;732
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/08/2018;2,9166707;0,09%;R$ 0,00;R$ 4,213,838,68;R$ 3,169,909,488,31;734
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/08/2018;2,9140825;-0,04%;R$ 0,00;R$ 0,00;R$ 3,171,306,655,90;734
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/08/2018;2,9152151;0,16%;R$ 0,00;R$ 0,00;R$ 3,172,539,243,46;734
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/08/2018;2,9106666;-0,60%;R$ 0,00;R$ 150,000,00;R$ 3,167,589,308,79;734
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/08/2018;2,9282974;0,40%;R$ 0,00;R$ 1,761,226,34;R$ 3,186,927,192,26;734
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/08/2018;2,9167087;0,63%;R$ 0,00;R$ 1,644,088,00;R$ 3,176,069,236,14;736
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/08/2018;2,8983408;0,10%;R$ 0,00;R$ 0,00;R$ 3,157,701,747,66;737
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/08/2018;2,8955748;-0,07%;R$ 0,00;R$ 0,00;R$ 3,154,688,271,22;737
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/08/2018;2,8975041;0,50%;R$ 0,00;R$ 3,058,421,83;R$ 3,156,790,207,01;737
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/08/2018;2,8831241;0,03%;R$ 0,00;R$ 2,522,639,39;R$ 3,144,166,699,04;737
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/08/2018;2,8821876;-0,51%;R$ 0,00;R$ 0,00;R$ 3,145,667,174,72;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/08/2018;2,8969412;0,05%;R$ 0,00;R$ 0,00;R$ 3,161,769,498,03;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/08/2018;2,8954063;0,26%;R$ 0,00;R$ 0,00;R$ 3,160,094,243,32;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;31/07/2018;2,8878348;0,12%;R$ 0,00;R$ 0,00;R$ 3,151,830,685,54;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/07/2018;2,8843271;0,38%;R$ 0,00;R$ 0,00;R$ 3,148,002,292,63;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/07/2018;2,8734237;-0,13%;R$ 0,00;R$ 0,00;R$ 3,136,102,164,45;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/07/2018;2,877076;0,33%;R$ 0,00;R$ 0,00;R$ 3,140,088,284,32;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/07/2018;2,8676183;-0,39%;R$ 0,00;R$ 0,00;R$ 3,129,766,030,10;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/07/2018;2,8789101;-0,27%;R$ 0,00;R$ 0,00;R$ 3,142,090,060,33;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/07/2018;2,8866169;0,48%;R$ 0,00;R$ 4,148,495,46;R$ 3,150,501,422,49;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/07/2018;2,8727739;-0,08%;R$ 0,00;R$ 1,800,000,00;R$ 3,139,521,571,98;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/07/2018;2,8749531;0,15%;R$ 0,00;R$ 0,00;R$ 3,143,704,401,88;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/07/2018;2,8707324;-0,09%;R$ 0,00;R$ 0,00;R$ 3,139,089,211,72;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/07/2018;2,8731969;-0,34%;R$ 0,00;R$ 2,298,942,74;R$ 3,141,784,035,15;738
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/07/2018;2,8830879;-0,03%;R$ 0,00;R$ 2,224,096,89;R$ 3,154,906,579,39;745
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/07/2018;2,8839809;-0,42%;R$ 0,00;R$ 0,00;R$ 3,158,108,455,17;746
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/07/2018;2,8960495;0,24%;R$ 0,00;R$ 0,00;R$ 3,171,324,286,06;746
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/07/2018;2,8891009;0,10%;R$ 0,00;R$ 0,00;R$ 3,163,715,130,29;746
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/07/2018;2,8863138;-0,21%;R$ 0,00;R$ 0,00;R$ 3,160,663,119,51;746
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/07/2018;2,892271;0,03%;R$ 0,00;R$ 1,921,813,30;R$ 3,167,186,544,38;746
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/07/2018;2,891369;-0,58%;R$ 0,00;R$ 420,522,80;R$ 3,168,120,086,29;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/07/2018;2,9081854;0,10%;R$ 0,00;R$ 0,00;R$ 3,186,969,095,31;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/07/2018;2,9051449;0,02%;R$ 0,00;R$ 0,00;R$ 3,183,637,088,69;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/07/2018;2,9047062;-0,10%;R$ 0,00;R$ 300,000,00;R$ 3,183,156,315,81;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/07/2018;2,9074943;0,29%;R$ 0,00;R$ 200,000,00;R$ 3,186,512,038,21;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/06/2018;2,8992041;0,23%;R$ 0,00;R$ 0,00;R$ 3,177,625,641,29;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/06/2018;2,8925967;-0,07%;R$ 0,00;R$ 0,00;R$ 3,170,383,759,42;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/06/2018;2,8946924;0,23%;R$ 0,00;R$ 0,00;R$ 3,172,680,713,05;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/06/2018;2,8880319;0,06%;R$ 0,00;R$ 5,804,882,47;R$ 3,165,380,507,30;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/06/2018;2,8861643;-0,30%;R$ 0,00;R$ 2,192,490,18;R$ 3,169,134,758,04;748
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/06/2018;2,8947751;0,00%;R$ 0,00;R$ 5,166,100,00;R$ 3,180,788,833,66;751
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/06/2018;2,894861;0,07%;R$ 0,00;R$ 0,00;R$ 3,186,049,460,90;752
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/06/2018;2,8928701;0,18%;R$ 0,00;R$ 0,00;R$ 3,183,858,301,88;751
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/06/2018;2,887814;-0,27%;R$ 0,00;R$ 600,000,00;R$ 3,178,293,614,07;751
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/06/2018;2,8956543;-0,09%;R$ 0,00;R$ 3,007,847,66;R$ 3,187,524,176,40;751
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/06/2018;2,8982784;-0,44%;R$ 0,00;R$ 0,00;R$ 3,193,423,331,65;754
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/06/2018;2,9110406;-0,10%;R$ 0,00;R$ 0,00;R$ 3,207,485,119,46;754
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/06/2018;2,9140154;0,46%;R$ 0,00;R$ 0,00;R$ 3,210,762,918,47;754
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/06/2018;2,9007724;0,02%;R$ 0,00;R$ 1,227,170,81;R$ 3,196,171,321,69;754
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/06/2018;2,9001658;0,43%;R$ 0,00;R$ 1,405,360,48;R$ 3,196,729,878,71;755
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/06/2018;2,8877425;0,10%;R$ 0,00;R$ 654,937,15;R$ 3,184,435,527,09;755
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/06/2018;2,8849383;0,39%;R$ 0,00;R$ 0,00;R$ 3,181,997,497,51;756
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/06/2018;2,8738256;0,65%;R$ 0,00;R$ 0,00;R$ 3,169,740,571,36;756
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/06/2018;2,8553823;0,16%;R$ 0,00;R$ 0,00;R$ 3,149,398,136,21;756
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/06/2018;2,8508213;0,18%;R$ 0,00;R$ 3,300,000,00;R$ 3,144,367,486,91;756
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/06/2018;2,8457654;0,35%;R$ 0,00;R$ 0,00;R$ 3,142,085,109,42;756
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/05/2018;2,8359315;0,53%;R$ 0,00;R$ 4,612,631,52;R$ 3,131,227,267,69;757
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/05/2018;2,8209674;-0,97%;R$ 0,00;R$ 0,00;R$ 3,119,293,286,24;757
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/05/2018;2,8484625;0,08%;R$ 0,00;R$ 10,181,226,72;R$ 3,149,696,150,50;757
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/05/2018;2,8461027;-0,44%;R$ 0,00;R$ 1,341,139,37;R$ 3,157,259,524,85;762
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/05/2018;2,8586152;-0,10%;R$ 0,00;R$ 0,00;R$ 3,172,487,032,40;762
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/05/2018;2,8614687;-0,65%;R$ 0,00;R$ 0,00;R$ 3,175,653,888,57;762
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/05/2018;2,8800637;0,04%;R$ 0,00;R$ 1,470,670,64;R$ 3,196,290,497,28;762
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/05/2018;2,8789221;-0,05%;R$ 0,00;R$ 2,577,519,17;R$ 3,196,493,639,82;764
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/05/2018;2,880246;-0,11%;R$ 0,00;R$ 0,00;R$ 3,200,542,271,84;765
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/05/2018;2,8834962;0,21%;R$ 0,00;R$ 0,00;R$ 3,204,153,918,14;765
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/05/2018;2,8774976;-0,02%;R$ 0,00;R$ 0,00;R$ 3,197,488,326,50;765
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/05/2018;2,8781108;0,54%;R$ 0,00;R$ 0,00;R$ 3,198,169,658,09;765
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/05/2018;2,8627339;0,15%;R$ 0,00;R$ 8,508,522,22;R$ 3,181,082,765,10;765
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/05/2018;2,8583659;0,16%;R$ 0,00;R$ 710,184,53;R$ 3,184,724,617,86;768
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/05/2018;2,8536583;-0,17%;R$ 0,00;R$ 0,00;R$ 3,180,188,567,68;769
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/05/2018;2,8584605;0,09%;R$ 0,00;R$ 0,00;R$ 3,185,540,262,25;769
19035;SPX NIMITZ FEEDER FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/05/2018;2,8559248;0,21%;R$ 0,00;R$ 222,879,21;R$ 3,182,714,337,09;769
